PMID	title	abstract
25425235	An inner membrane cytochrome required only for reduction of high redox potential extracellular electron acceptors.	UNLABELLED: Dissimilatory metal-reducing bacteria, such as Geobacter sulfurreducens, transfer electrons beyond their outer membranes to Fe(III) and Mn(IV) oxides, heavy metals, and electrodes in electrochemical devices. In the environment, metal acceptors exist in multiple chelated and insoluble forms that span a range of redox potentials and offer different amounts of available energy. Despite this, metal-reducing bacteria have not been shown to alter their electron transfer strategies to take advantage of these energy differences. Disruption of imcH, encoding an inner membrane c-type cytochrome, eliminated the ability of G. sulfurreducens to reduce Fe(III) citrate, Fe(III)-EDTA, and insoluble Mn(IV) oxides, electron acceptors with potentials greater than 0.1 V versus the standard hydrogen electrode (SHE), but the imcH mutant retained the ability to reduce Fe(III) oxides with potentials of ≤-0.1 V versus SHE. The imcH mutant failed to grow on electrodes poised at +0.24 V versus SHE, but switching electrodes to -0.1 V versus SHE triggered exponential growth. At potentials of ≤-0.1 V versus SHE, both the wild type and the imcH mutant doubled 60% slower than at higher potentials. Electrodes poised even 100 mV higher (0.0 V versus SHE) could not trigger imcH mutant growth. These results demonstrate that G. sulfurreducens possesses multiple respiratory pathways, that some of these pathways are in operation only after exposure to low redox potentials, and that electron flow can be coupled to generation of different amounts of energy for growth. The redox potentials that trigger these behaviors mirror those of metal acceptors common in subsurface environments where Geobacter is found. IMPORTANCE: Insoluble metal oxides in the environment represent a common and vast reservoir of energy for respiratory microbes capable of transferring electrons across their insulating membranes to external acceptors, a process termed extracellular electron transfer. Despite the global biogeochemical importance of metal cycling and the ability of such organisms to produce electricity at electrodes, fundamental gaps in the understanding of extracellular electron transfer biochemistry exist. Here, we describe a conserved inner membrane redox protein in Geobacter sulfurreducens which is required only for electron transfer to high-potential compounds, and we show that G. sulfurreducens has the ability to utilize different electron transfer pathways in response to the amount of energy available in a metal or electrode distant from the cell.
23134595	Pandemic influenza A virus codon usage revisited: biases, adaptation and implications for vaccine strain development.	BACKGROUND: Influenza A virus (IAV) is a member of the family Orthomyxoviridae and contains eight segments of a single-stranded RNA genome with negative polarity. The first influenza pandemic of this century was declared in April of 2009, with the emergence of a novel H1N1 IAV strain (H1N1pdm) in Mexico and USA. Understanding the extent and causes of biases in codon usage is essential to the understanding of viral evolution. A comprehensive study to investigate the effect of selection pressure imposed by the human host on the codon usage of an emerging, pandemic IAV strain and the trends in viral codon usage involved over the pandemic time period is much needed. RESULTS: We performed a comprehensive codon usage analysis of 310 IAV strains from the pandemic of 2009. Highly biased codon usage for Ala, Arg, Pro, Thr and Ser were found. Codon usage is strongly influenced by underlying biases in base composition. When correspondence analysis (COA) on relative synonymous codon usage (RSCU) is applied, the distribution of IAV ORFs in the plane defined by the first two major dimensional factors showed that different strains are located at different places, suggesting that IAV codon usage also reflects an evolutionary process. CONCLUSIONS: A general association between codon usage bias, base composition and poor adaptation of the virus to the respective host tRNA pool, suggests that mutational pressure is the main force shaping H1N1 pdm IAV codon usage. A dynamic process is observed in the variation of codon usage of the strains enrolled in these studies. These results suggest a balance of mutational bias and natural selection, which allow the virus to explore and re-adapt its codon usage to different environments. Recoding of IAV taking into account codon bias, base composition and adaptation to host tRNA may provide important clues to develop new and appropriate vaccines.
21985945	Dynamic contrast-enhanced MRI in head-and-neck cancer: the impact of region of interest selection on the intra- and interpatient variability of pharmacokinetic parameters.	PURPOSE: Dynamic contrast-enhanced (DCE) MRI-extracted parameters measure tumor microvascular physiology and are usually calculated from an intratumor region of interest (ROI). Optimal ROI delineation is not established. The valid clinical use of DCE-MRI requires that the variation for any given parameter measured within a tumor be less than that observed between tumors in different patients. This work evaluates the impact of tumor ROI selection on the assessment of intra- and interpatient variability. METHOD AND MATERIALS: Head and neck cancer patients received initial targeted therapy (TT) treatment with erlotinib and/or bevacizumab, followed by radiotherapy and concurrent cisplatin with synchronous TT. DCE-MRI data from Baseline and the end of the TT regimen (Lead-In) were analyzed to generate the vascular transfer function (K(trans)), the extracellular volume fraction (v(e)), and the initial area under the concentration time curve (iAUC(1 min)). Four ROI sampling strategies were used: whole tumor or lymph node (Whole), the slice containing the most enhancing voxels (SliceMax), three slices centered in SliceMax (Partial), and the 5% most enhancing contiguous voxels within SliceMax (95Max). The average coefficient of variation (aCV) was calculated to establish intrapatient variability among ROI sets and interpatient variability for each ROI type. The average ratio between each intrapatient CV and the interpatient CV was calculated (aRCV). RESULTS: Baseline primary/nodes aRCVs for different ROIs not including 95Max were, for all three MR parameters, in the range of 0.14-0.24, with Lead-In values between 0.09 and 0.2, meaning a low intrapatient vs. interpatient variation. For 95Max, intrapatient CVs approximated interpatient CVs, meaning similar data dispersion and higher aRCVs (0.6-1.27 for baseline) and 0.54-0.95 for Lead-In. CONCLUSION: Distinction between different patient's primary tumors and/or nodes cannot be made using 95Max ROIs. The other three strategies are viable and equivalent for using DCE-MRI to measure head and neck cancer physiology.
28735894	Geographical variation and trends in outcomes of laparoscopic spleen-preserving distal pancreatectomy with or without splenic vessel preservation: A meta-analysis.	BACKGROUND: Distal pancreatectomy (DP) is performed to treat tumors of the pancreatic body and tail. Traditionally, splenectomy is performed with a DP, however, laparoscopic spleen-preserving DP (SPDP) using Warshaw's (splenic vessels ligation) or Kimura's (splenic vessels preservation) techniques have been reported. The clinical benefits of using either technique remain unclear. In this study, we conducted a meta-analysis to compare the clinical outcomes of patients undergoing Warshaw's and Kimura SPDP. This is the first study to evaluate the geographical variation in outcomes of Warshaw's and Kimura SPDP. METHODS: Databases of PubMed, Embase, and Cochrane library were used to identify studies reporting Warshaw's and Kimura SPDP. Clinical outcomes were compared. Pooled odds risk and weighted mean difference with 95% confidence interval were calculated using random effect models. RESULTS: Fourteen non-randomized controlled studies involving 945 patients met our selection criteria. 301 (31.9%) patients underwent Warshaw's SPDP; 644 (68.1%) underwent Kimura SPDP. Compared to Warshaw's SPDP, patients undergoing Kimura SPDP had a lower incidence of post-operative complications including spleen infarction (OR = 9.64, 95% CI = 5.79 to 16.05, P < 0.001) and gastric varices (OR = 11.88, 95% CI = 5.11 to 27.66, P < 0.001). The length of surgery was significantly shorter for Warshaw's SPDP (WMD = -18.12, 95%CI = -26.52 to -9.72, p < 0.001). Decreased blood loss was reported for patients undergoing Warshaw's SPDP (WMD = -59.72, 95%CI = -102.01 to -17.43, p = 0.006). There were no differences between the two groups' rates of conversion to an open procedure (P = 0.35), postoperative pancreatic fistula (P = 0.71), need for reoperation (P = 0.25), and length of hospital stay (P = 0.38). CONCLUSION: Both Warshaw's and Kimura are safe SPDP techniques. These data suggest Kimura SPDP is the preferred technique due to less risk of splenic infarct and gastric varices. Despite evidence of regional variation in volume performed (between Kimura and Warshaw's), there are no statistically significant differences in outcomes between these techniques.
19654114	PubMed-EX: a web browser extension to enhance PubMed search with text mining features.	UNLABELLED: PubMed-EX is a browser extension that marks up PubMed search results with additional text-mining information. PubMed-EX's page mark-up, which includes section categorization and gene/disease and relation mark-up, can help researchers to quickly focus on key terms and provide additional information on them. All text processing is performed server-side, freeing up user resources. AVAILABILITY: PubMed-EX is freely available at http://bws.iis.sinica.edu.tw/PubMed-EX and http://iisr.cse.yzu.edu.tw:8000/PubMed-EX/.
28003808	Microbiome Selection Could Spur Next-Generation Plant Breeding Strategies.	"No plant is an island too…" Plants, though sessile, have developed a unique strategy to counter biotic and abiotic stresses by symbiotically co-evolving with microorganisms and tapping into their genome for this purpose. Soil is the bank of microbial diversity from which a plant selectively sources its microbiome to suit its needs. Besides soil, seeds, which carry the genetic blueprint of plants during trans-generational propagation, are home to diverse microbiota that acts as the principal source of microbial inoculum in crop cultivation. Overall, a plant is ensconced both on the outside and inside with a diverse assemblage of microbiota. Together, the plant genome and the genes of the microbiota that the plant harbors in different plant tissues, i.e., the 'plant microbiome,' form the holobiome which is now considered as unit of selection: 'the holobiont.' The 'plant microbiome' not only helps plants to remain fit but also offers critical genetic variability, hitherto, not employed in the breeding strategy by plant breeders, who traditionally have exploited the genetic variability of the host for developing high yielding or disease tolerant or drought resistant varieties. This fresh knowledge of the microbiome, particularly of the rhizosphere, offering genetic variability to plants, opens up new horizons for breeding that could usher in cultivation of next-generation crops depending less on inorganic inputs, resistant to insect pest and diseases and resilient to climatic perturbations. We surmise, from ever increasing evidences, that plants and their microbial symbionts need to be co-propagated as life-long partners in future strategies for plant breeding. In this perspective, we propose bottom-up approach to co-propagate the co-evolved, the plant along with the target microbiome, through - (i) reciprocal soil transplantation method, or (ii) artificial ecosystem selection method of synthetic microbiome inocula, or (iii) by exploration of microRNA transfer method - for realizing this next-generation plant breeding approach. Our aim, thus, is to bring closer the information accrued through the advanced nucleotide sequencing and bioinformatics in conjunction with conventional culture-dependent isolation method for practical application in plant breeding and overall agriculture.
19337903	Attenuation of silica-induced pulmonary fibroblasts proliferation by taurine and niacin in vitro.	The objective of this study was to investigate potential role of taurine and niacin supplementation, and their combination, in an in vitro model of silica-induced, macrophage-mediated pulmonary fibroblast proliferation. Human monocytic cell line (THP-1 cell) was primed to differentiation into macrophages by phorbol myristate acetate (PMA). PMA-primed THP-1 cells were subjected to silicon dioxide exposure. Other PMA-primed THP-1 cells incubated with taurine and niacin concentration gradients, respectively, and then were treated with silicon dioxide for 6 hours. Collected THP-1 supernatants preconditioned with taurine and niacin gradients were added to human pulmonary WI-38 cells to evaluate proliferative activity. Transforming growth factor (TGF)-beta1 mRNA in macrophages and protein level in supernatant were determined by reverse transcriptase-polymerase chain reaction (RT-PCR) and enzyme-linked immunosorbent assay (ELISA). Taurine- and niacin-preconditioned macrophages were more resistant to silica-induced TGF-beta1 up-regulation than macrophages without precondition. Furthermore, medium conditioned with supernatant from silica-exposed macrophages following taurine and niacin pretreatment could facilitate inhibition of pulmonary fibroblast proliferation. Moreover, the above effects could be accentuated by the combination of taurine and niacin. Down-regulation of TGF-beta 1 expression in macrophages by taurine and niacin could attenuate silica-induced pulmonary fibroblasts proliferation in vitro, which may be of therapeutic potential for early stage silicosis.
24281211	The enigmatic roles of caspases in tumor development.	One function ascribed to apoptosis is the suicidal destruction of potentially harmful cells, such as cancerous cells. Hence, their growth depends on evasion of apoptosis, which is considered as one of the hallmarks of cancer. Apoptosis is ultimately carried out by the sequential activation of initiator and executioner caspases, which constitute a family of intracellular proteases involved in dismantling the cell in an ordered fashion. In cancer, therefore, one would anticipate caspases to be frequently rendered inactive, either by gene silencing or by somatic mutations. From clinical data, however, there is little evidence that caspase genes are impaired in cancer. Executioner caspases have only rarely been found mutated or silenced, and also initiator caspases are only affected in particular types of cancer. There is experimental evidence from transgenic mice that certain initiator caspases, such as caspase-8 and -2, might act as tumor suppressors. Loss of the initiator caspase of the intrinsic apoptotic pathway, caspase-9, however, did not promote cellular transformation. These data seem to question a general tumor-suppressive role of caspases. We discuss several possible ways how tumor cells might evade the need for alterations of caspase genes. First, alternative splicing in tumor cells might generate caspase variants that counteract apoptosis. Second, in tumor cells caspases might be kept in check by cellular caspase inhibitors such as c-FLIP or XIAP. Third, pathways upstream of caspase activation might be disrupted in tumor cells. Finally, caspase-independent cell death mechanisms might abrogate the selection pressure for caspase inactivation during tumor development. These scenarios, however, are hardly compatible with the considerable frequency of spontaneous apoptosis occurring in several cancer types. Therefore, alternative concepts might come into play, such as compensatory proliferation. Herein, apoptosis and/or non-apoptotic functions of caspases may even promote tumor development. Moreover, experimental evidence suggests that caspases might play non-apoptotic roles in processes that are crucial for tumorigenesis, such as cell proliferation, migration, or invasion. We thus propose a model wherein caspases are preserved in tumor cells due to their functional contributions to development and progression of tumors.
24499679	Synonym extraction and abbreviation expansion with ensembles of semantic spaces.	BACKGROUND: Terminologies that account for variation in language use by linking synonyms and abbreviations to their corresponding concept are important enablers of high-quality information extraction from medical texts. Due to the use of specialized sub-languages in the medical domain, manual construction of semantic resources that accurately reflect language use is both costly and challenging, often resulting in low coverage. Although models of distributional semantics applied to large corpora provide a potential means of supporting development of such resources, their ability to isolate synonymy from other semantic relations is limited. Their application in the clinical domain has also only recently begun to be explored. Combining distributional models and applying them to different types of corpora may lead to enhanced performance on the tasks of automatically extracting synonyms and abbreviation-expansion pairs. RESULTS: A combination of two distributional models - Random Indexing and Random Permutation - employed in conjunction with a single corpus outperforms using either of the models in isolation. Furthermore, combining semantic spaces induced from different types of corpora - a corpus of clinical text and a corpus of medical journal articles - further improves results, outperforming a combination of semantic spaces induced from a single source, as well as a single semantic space induced from the conjoint corpus. A combination strategy that simply sums the cosine similarity scores of candidate terms is generally the most profitable out of the ones explored. Finally, applying simple post-processing filtering rules yields substantial performance gains on the tasks of extracting abbreviation-expansion pairs, but not synonyms. The best results, measured as recall in a list of ten candidate terms, for the three tasks are: 0.39 for abbreviations to long forms, 0.33 for long forms to abbreviations, and 0.47 for synonyms. CONCLUSIONS: This study demonstrates that ensembles of semantic spaces can yield improved performance on the tasks of automatically extracting synonyms and abbreviation-expansion pairs. This notion, which merits further exploration, allows different distributional models - with different model parameters - and different types of corpora to be combined, potentially allowing enhanced performance to be obtained on a wide range of natural language processing tasks.
29250872	The social functions of babbling: acoustic and contextual characteristics that facilitate maternal responsiveness.	What is the social function of babbling? An important function of prelinguistic vocalizing may be to elicit parental behavior in ways that facilitate the infant's own learning about speech and language. Infants use parental feedback to their babbling to learn new vocal forms, but the microstructure of parental responses to babbling has not been studied. To enable precise manipulation of the proximal infant cues that may influence maternal behavior, we used a playback paradigm to assess mothers' responsiveness to prerecorded audiovisual clips of unfamiliar infants' noncry prelinguistic vocalizations and actions. Acoustic characteristics and directedness of vocalizations were manipulated to test their efficacy in structuring social interactions. We also compared maternal responsiveness in the playback paradigm and in free play with their own infants. Maternal patterns of reactions to babbling were stable across both tasks. In the playback task, we found specific vocal cues, such as the degree of resonance and the transition timing of consonant-vowel syllables, predicted contingent maternal responding. Vocalizations directed at objects also facilitated increased responsiveness. The responses mothers exhibited, such as sensitive speech and vocal imitation, are known to facilitate vocal learning and development. Infants, by influencing the behavior of their caregivers with their babbling, create social interactions that facilitate their own communicative development.
26188536	Airflow obstruction was associated with elevation of brachial-ankle pulse wave velocity but not ankle-brachial index in aged patients with chronic obstructive pulmonary disease.	OBJECTIVE: Both brachial-ankle pulse wave velocity (baPWV) and ankle-brachial index (ABI) are important predictors for cardiovascular disease (CVD). Patients with chronic obstructive pulmonary disease (COPD) are at high risk of CVD. But the association between airflow obstruction and baPWV or ABI was still unclear. The study was aimed to investigate the influencing factors on arterial stiffness in aged COPD patients. METHODS: 67 aged patients with COPD and 67 age- and sex-matched controls without COPD were enrolled in this study. COPD patients were grouped into four groups according to the Global Initiative for Chronic Obstructive Lung Disease Guidelines (GOLD). Both baPWV and ABI were evaluated. Spirometry indices, blood pressure, smoking history and related laboratory parameters were also collected. RESULTS: Comparing with controls, all COPD patients had significantly higher baPWV (1933 ± 355 cm/s versus 1515 ± 256 cm/s, P < 0.001) but not ABI (P = 0.196). And baPWV values were significantly highest at GOLD stage 4. Forced expiratory volume in 1 s (FEV1) was the most significant factor influencing baPWV, after adjusting for age, systolic blood pressure and other traditional cardiovascular risk factors (β = -0.463, P = 0.014). CONCLUSION: Arterial stiffness was serious in aged patients with COPD. Spirometry index FEV1 was a possible important predictor for the severity of arterial stiffness of COPD patients.
29176979	US6 Gene Deletion in Herpes Simplex Virus Type 2 Enhances Dendritic Cell Function and T Cell Activation.	Herpes simplex virus (HSV) type 1 (HSV-1) and type 2 (HSV-2) produce lifelong infections that are associated with frequent asymptomatic or clinically apparent reactivation. Importantly, HSV express multiple virulence factors that negatively modulate innate and adaptive immune components. Notably, HSV interfere with dendritic cell (DC) viability and function, likely hindering the capacity of the host to mount effective immunity against these viruses. Recently, an HSV-2 virus that was deleted in glycoprotein D was engineered (designated ΔgD-2). The virus is propagated on a complementing cell line that expresses HSV-1 gD, which permits a single round of viral replication. ΔgD-2 is safe, immunogenic, and provided complete protection against vaginal or skin challenges with HSV-1 and HSV-2 in murine models. Here, we sought to assess the interaction of ΔgD-2 with DCs and found that, in contrast to wild-type (WT) virus which induces DC apoptosis, ΔgD-2 promoted their migration and capacity to activate naïve CD8+ and CD4+ T cells in vitro and in vivo. Furthermore, DCs exposed to the WT and ΔgD-2 virus experienced different unfolded protein responses. Mice primed with DCs infected with ΔgD-2 in vitro displayed significantly reduced infection and pathology after genital challenge with virulent HSV-2 compared to non-primed mice, suggesting that DCs play a role in the immune response to the vaccine strain.
27820544	The experiences of and meaning for women living and coping with type 2 diabetes: a systematic review of qualitative evidence.	BACKGROUND: Effective management of diabetes not only relies on lifestyle modification and adherence to a treatment regime, but also the ability to cope with the impact of the disease on daily activities. Stress associated with the multi-caregiver role of women may affect the ability to manage the disease effectively. OBJECTIVES: To explore the experience of women living and coping with type 2 diabetes. INCLUSION CRITERIA: Adult women aged 18 years and above diagnosed with type 2 diabetes.The meaning of living and coping with type 2 diabetes.Qualitative studies, including designs such as phenomenology, grounded theory, ethnography, action research and feminist research. SEARCH STRATEGY: The search strategy used sought only to identify published English research papers from the year 1990 to 2010. A three-step search strategy was undertaken. METHODOLOGICAL QUALITY: The retrieved papers were assessed for methodological quality by two independent reviewers using the Joanna Briggs Institute Qualitative Assessment and Review Instrument. DATA COLLECTION: Data was extracted using the Joanna Briggs Institute Qualitative Assessment and Review data extraction tool. DATA SYNTHESIS: The data were synthesised using the Joanna Briggs Institute approach of meta-synthesis by meta-aggregation. RESULTS: Nine studies were included in the review. Forty-one findings were obtained and then grouped into 11 categories which were then aggregated into four synthesised findings: "Living with type 2 diabetes is emotionally and mentally challenging", "Support (of self, by others, spiritual) provides the ability to cope with diabetes", "Women see their personal responsibility in the management of diabetes and try to maintain their autonomy. Despite this, women place the needs of the family over their own needs thereby resulting in ineffective management" and "Effective management of diabetes is hindered by role duties of women as well as their attitudes and the attitudes of the healthcare providers". CONCLUSIONS: Women are challenged by their multi-caregiving roles and the complexities of managing their diabetes simultaneously. Holistic, individual psycho-education programs for female patients with diabetes and carer programs educating families and friends will facilitate more effective and successful management. IMPLICATIONS FOR PRACTICE: As supported by the evidence obtained in this review, diabetic education programs should include strategies that facilitate emotional coping. Family members should be encouraged to attend diabetes management programs or workshops designed for caregivers or family members to enable them to support female family members with diabetes effectively. Education programs for doctors should focus on the therapeutic helping relationship and the role this relationship plays in facilitating improved health outcomes for patients. IMPLICATION FOR RESEARCH: Implementation of action research with interventions that address the key issues identified in this systematic review would be useful. Additionally, further longitudinal studies that link the incidence and severity of complications and quality of life issues associated with diabetes management to such intervention programs will clarify the benefits, modifying factors and barriers. Despite a plethora of literature examining the coping styles and experiences of Caucasian people with diabetes there is a paucity of literature investigating similar issues among Asian populations. Thus further research studies that examine the experience of living and coping with type 2 diabetes in Asian populations are needed to enhance understanding for these patients.
29263053	A Novel Sex Chromosome Mosaicism 45,X/45,Y/46,XY/46,YY/47,XYY Causing Ambiguous Genitalia.	Sex chromosomal mosaicism has been considered as a major cause of human sexual differentiation disorders, like partial virilization and ambiguous genitalia. 45,X/46,XX, 45,X/46,XY and 46,XY/47,XXY are three most common sex chromosome mosaics associated with human ambiguous genitalia. Here, we report the case of a 3-year-old boy with ambiguous genitalia, bilateral cryptorchidism, and with an inguinal hernia. G banded cytological karyotyping and FISH analyses revealed that the patient has extremely rare and novel sex chromosome mosaic 45,X/45,Y/46,XY/46,YY/47,XYY karyotype. These cells exist in different percentages, important for phenotypic appearance of the patient. This is a first report of an unusual mosaic karyotype causing ambiguous genitalia.
29730080	A decade of marketing approval of gene and cell-based therapies in the United States, European Union and Japan: An evaluation of regulatory decision-making.	There is a widely held expectation of clinical advance with the development of gene and cell-based therapies (GCTs). Yet, establishing benefits and risks is highly uncertain. We examine differences in decision-making for GCT approval between jurisdictions by comparing regulatory assessment procedures in the United States (US), European Union (EU) and Japan. A cohort of 18 assessment procedures was analyzed by comparing product characteristics, evidentiary and non-evidentiary factors considered for approval and post-marketing risk management. Product characteristics are very heterogeneous and only three products are marketed in multiple jurisdictions. Almost half of all approved GCTs received an orphan designation. Overall, confirmatory evidence or indications of clinical benefit were evident in US and EU applications, whereas in Japan approval was solely granted based on non-confirmatory evidence. Due to scientific uncertainties and safety risks, substantial post-marketing risk management activities were requested in the EU and Japan. EU and Japanese authorities often took unmet medical needs into consideration in decision-making for approval. These observations underline the effects of implemented legislation in these two jurisdictions that facilitate an adaptive approach to licensing. In the US, the recent assessments of two chimeric antigen receptor-T cell (CAR-T) products are suggestive of a trend toward a more permissive approach for GCT approval under recent reforms, in contrast to a more binary decision-making approach for previous approvals. It indicates that all three regulatory agencies are currently willing to take risks by approving GCTs with scientific uncertainties and safety risks, urging them to pay accurate attention to post-marketing risk management.
25986137	The Effectiveness of a Physician-Only and Physician-Patient Intervention on Colorectal Cancer Screening Discussions Between Providers and African American and Latino Patients.	BACKGROUND: Physician recommendation of colorectal cancer (CRC) screening is a critical facilitator of screening completion. Providing patients a choice of screening options may increase CRC screening completion, particularly among racial and ethnic minorities. OBJECTIVE: Our purpose was to assess the effectiveness of physician-only and physician-patient interventions on increasing rates of CRC screening discussions as compared to usual care. DESIGN: This study was quasi-experimental. Clinics were allocated to intervention or usual care; patients in intervention clinics were randomized to receipt of patient intervention. PARTICIPANTS: Patients aged 50 to 75 years, due for CRC screening, receiving care at either a federally qualified health care center or an academic health center participated in the study. INTERVENTION: Intervention physicians received continuous quality improvement and communication skills training. Intervention patients watched an educational video immediately before their appointment. MAIN MEASURES: Rates of patient-reported 1) CRC screening discussions, and 2) discussions of more than one screening test. KEY RESULTS: The physician-patient intervention (n = 167) resulted in higher rates of CRC screening discussions compared to both physician-only intervention (n = 183; 61.1 % vs.50.3 %, p = 0.008) and usual care (n = 153; 61.1 % vs. 34.0 % p = 0.03). More discussions of specific CRC screening tests and discussions of more than one test occurred in the intervention arms than in usual care (44.6 % vs. 22.9 %,p = 0.03) and (5.1 % vs. 2.0 %, p = 0.036), respectively, but discussion of more than one test was uncommon. Across all arms, 143 patients (28.4 %) reported discussion of colonoscopy only; 21 (4.2 %) reported discussion of both colonoscopy and stool tests. CONCLUSIONS: Compared to usual care and a physician-only intervention, a physician-patient intervention increased rates of CRC screening discussions, yet discussions overwhelmingly focused solely on colonoscopy. In underserved patient populations where access to colonoscopy may be limited, interventions encouraging discussions of both stool tests and colonoscopy may be needed.
25104932	Slow cortical potential and theta/beta neurofeedback training in adults: effects on attentional processes and motor system excitability.	Neurofeedback (NF) is being successfully applied, among others, in children with attention deficit/hyperactivity disorder (ADHD) and as a peak performance training in healthy subjects. However, the neuronal mechanisms mediating a successful NF training have not yet been sufficiently uncovered for both theta/beta (T/B), and slow cortical potential (SCP) training, two protocols established in NF in ADHD. In the present, randomized, controlled investigation in adults without a clinical diagnosis (n = 59), the specificity of the effects of these two NF protocols on attentional processes and motor system excitability were to be examined, focusing on the underlying neuronal mechanisms. Neurofeedback training consisted of 10 double sessions, and self-regulation skills were analyzed. Pre- and post-training assessments encompassed performance and event-related potential measures during an attention task, and motor system excitability assessed by transcranial magnetic stimulation. Some NF protocol-specific effects have been obtained. However, due to the limited sample size medium effects did not reach the level of significance. Self-regulation abilities during negativity trials of the SCP training were associated with increased contingent negative variation amplitudes, indicating improved resource allocation during cognitive preparation. Theta/beta training was associated with increased response speed and decreased target-P3 amplitudes after successful theta/beta regulation suggested reduced attentional resources necessary for stimulus evaluation. Motor system excitability effects after theta/beta training paralleled the effects of methylphenidate. Overall, our results are limited by the non-sufficiently acquired self-regulation skills, but some specific effects between good and poor learners could be described. Future studies with larger sample sizes and sufficient acquisition of self-regulation skills are needed to further evaluate the protocol-specific effects on attention and motor system excitability reported.
20359807	Socio-economic status and oral health-related behaviours in Korean adolescents.	The principle objective of this study was to assess the association between socio-economic status (SES) and oral health-related behaviours in Korean adolescents aged 13-18, using the Family Affluence Scale (FAS). The secondary objective was to assess the influences of other factors (pocket money, school type, family structure and psychological factors) on this association. Cross-sectional data were from the national 2007 Korean Youth Risk Behavior Web-based Survey. Oral health-related behaviours included health-enhancing behaviours (frequency of toothbrushing and dental visits) and health-compromising behaviours (smoking and frequency of intake of soft drinks and confections). Logistic regression models were used to analyse the data. To assess the influence of other factors, additional models adjusting for sex, school grade and each of the other factors were compared to the initial model, which adjusted for sex and school grade only. We found that family affluence had a linear association with health-enhancing behaviours and a roughly U-shaped association with health-compromising behaviours. After adjusting for a number of variables, the linear association with health-enhancing behaviours persisted. The U-shaped association with health-compromising behaviours remained but was partly attenuated and flattened. In addition, we found a marked influence of school type and family structure and pocket money on the association between FAS and oral health-compromising behaviours. The findings indicate that the health-enhancing behaviours of adolescents were strongly associated with family affluence, but the health-compromising behaviours were more strongly linked to factors other than family affluence. However, it is difficult to determine which factors contribute most in relation to family affluence because of other confounding factors, such as the education system, peer group, youth culture, part-time work and advertising. Therefore, further studies are needed to assess factors that interact with family SES to better understand the association between the SES and the oral health-compromising behaviours of adolescents.
29485024	Overexpression of MicroRNA-29b Decreases Expression of DNA Methyltransferases and Improves Quality of the Blastocysts Derived from Somatic Cell Nuclear Transfer in Cattle.	MicroRNA (miR)-29b plays a crucial role during somatic cell reprogramming. The aim of the current study was to explore the effects of miR-29b on the developmental competence of bovine somatic cell nuclear transfer (SCNT) embryos, as well as the underlying mechanisms of action. The expression level of miR-29b was lower in bovine SCNT embryos at the pronuclear, 8-cell, and blastocyst stages compared with in vitro fertilized embryos. In addition, miR-29b regulates the expression of DNA methyltransferases (Dnmt3a/3b and Dnmt1) in bovine SCNT embryos. We further investigated SCNT embryo developmental competence and found that miR-29b overexpression during bovine SCNT embryonic development does not improve developmental potency and downregulation inhibits developmental potency. Nevertheless, the quality of bovine SCNT embryos at the blastocyst stage improved significantly. The expression of pluripotency factors and cellular proliferation were significantly higher in blastocysts from the miR-29b overexpression group than the control and downregulation groups. In addition, outgrowth potential in blastocysts after miR-29b overexpression was also significantly greater in the miR-29b overexpression group than in the control and downregulation groups. Taken together, these results demonstrated that miR-29b plays an important role in bovine SCNT embryo development.
27341204	Task-Related Edge Density (TED)-A New Method for Revealing Dynamic Network Formation in fMRI Data of the Human Brain.	The formation of transient networks in response to external stimuli or as a reflection of internal cognitive processes is a hallmark of human brain function. However, its identification in fMRI data of the human brain is notoriously difficult. Here we propose a new method of fMRI data analysis that tackles this problem by considering large-scale, task-related synchronisation networks. Networks consist of nodes and edges connecting them, where nodes correspond to voxels in fMRI data, and the weight of an edge is determined via task-related changes in dynamic synchronisation between their respective times series. Based on these definitions, we developed a new data analysis algorithm that identifies edges that show differing levels of synchrony between two distinct task conditions and that occur in dense packs with similar characteristics. Hence, we call this approach "Task-related Edge Density" (TED). TED proved to be a very strong marker for dynamic network formation that easily lends itself to statistical analysis using large scale statistical inference. A major advantage of TED compared to other methods is that it does not depend on any specific hemodynamic response model, and it also does not require a presegmentation of the data for dimensionality reduction as it can handle large networks consisting of tens of thousands of voxels. We applied TED to fMRI data of a fingertapping and an emotion processing task provided by the Human Connectome Project. TED revealed network-based involvement of a large number of brain areas that evaded detection using traditional GLM-based analysis. We show that our proposed method provides an entirely new window into the immense complexity of human brain function.
28035024	Preprocessing, normalization and integration of the Illumina HumanMethylationEPIC array with minfi.	Summary: The minfi package is widely used for analyzing Illumina DNA methylation array data. Here we describe modifications to the minfi package required to support the HumanMethylationEPIC ('EPIC') array from Illumina. We discuss methods for the joint analysis and normalization of data from the HumanMethylation450 ('450k') and EPIC platforms. We introduce the single-sample Noob ( ssNoob ) method, a normalization procedure suitable for incremental preprocessing of individual methylation arrays and conclude that this method should be used when integrating data from multiple generations of Infinium methylation arrays. We show how to use reference 450k datasets to estimate cell type composition of samples on EPIC arrays. The cumulative effect of these updates is to ensure that minfi provides the tools to best integrate existing and forthcoming Illumina methylation array data. Availability and Implementation: The minfi package version 1.19.12 or higher is available for all platforms from the Bioconductor project. Contact: khansen@jhsph.edu. Supplementary information: Supplementary data are available at Bioinformatics online.
