PMID	title	abstract
12637547	Ets-2 and components of mammalian SWI/SNF form a repressor complex that negatively regulates the BRCA1 promoter.	Ets-2 is a transcriptional activator that can be modulated by ras-dependent phosphorylation. Evidence is presented indicating that ets-2 can also act as a transcriptional repressor. In the breast cancer cell line MCF-7, exogenous ets-2 repressed the activity of a BRCA1 promoter-luciferase reporter dependent on a conserved ets-2-binding site in this promoter. Conditional overproduction of ets-2 in MCF-7 cells resulted in repression of endogenous BRCA1 mRNA expression. To address the mechanism by which ets-2 could act as a repressor, a biochemical approach was used to identify proteins that interacted with the ets-2 pointed domain. From this analysis, components of the mammalian SWI/SNF chromatin remodeling complex were found to interact with ets-2. Brg-1, the ATP-hydrolyzing component of the SWI/SNF complex, along with the BAF57/p50 and Ini1 subunits could be co-immunoprecipitated from cells with ets-2. The pointed domain of ets-2 directly interacted in vitro with the C-terminal region of Brg-1 in a phosphorylation-dependent manner. The combination of Brg-1 and ets-2 could repress the BRCA1 promoter reporter in transfection assays. These results support a role for ets-2 as a repressor and indicate that components of the mammalian SNF/SWI complex are required as co-repressors.
12435361	Mouse GLI3 regulates Fgf8 expression and apoptosis in the developing neural tube, face, and limb bud.	The zinc finger transcription factor GLI3 is considered a repressor of vertebrate Hedgehog (Hh) signaling. In humans, the absence of GLI3 function causes Greig cephalopolysyndactyly syndrome, affecting the development of the brain, eye, face, and limb. Because the etiology of these malformations is not well understood, we examined the phenotype of mouse Gli3-/- mutants as a model to investigate this. We observed an up-regulation of Fgf8 in the anterior neural ridge, isthmus, eye, facial primordia, and limb buds of mutant embryos, sites coinciding with the human disease. Intriguingly, endogenous apoptosis was reduced in Fgf8-positive areas in Gli3-/- mutants. Since SHH is thought to be involved in Fgf8 regulation, we compared Fgf8 expression in Shh-/- and Gli3-/-;Shh-/- mutant embryos. Whereas Fgf8 expression was almost absent in Shh-/- mutants, it was up-regulated in Gli3-/-;Shh-/- double mutants, suggesting that SHH is not required for Fgf8 induction, and that GLI3 normally represses Fgf8 independently of SHH. In the limb bud, we provide evidence that ectopic expression of Gremlin in Gli3-/- mutants might contribute to a decrease in apoptosis. Together, our data reveal that GLI3 limits Fgf8-expression domains in multiple tissues, through a mechanism that may include the induction or maintenance of apoptosis.
10880723	H-ras and Nm23-H1 gene expression and proteolytic activity in squamous cell carcinoma of the uterine cervix.	BACKGROUND: The invasive and metastatic potential of malignant cells results from complex interactions of numerous factors not yet fully understood. Genomic alterations such as ras overexpression and nm23-H1 inhibition have been found to be frequently associated with increased invasiveness in various cancers. On the other hand, secretion of different proteinases are necessary for malignant cells to traverse a network of matrix macromolecules, but the relationship between the genomic alterations and the proteolytic phenotype is still unclear. Our aim was to investigate whether the appearance of the proteolytic phenotype had any correlation with the expression of H-ras and nm23-H1 genes in carcinoma of the uterine cervix. METHODS: Twenty-five samples from patients with carcinoma of the uterine cervix at different clinical stages were studied. Cathepsin B1, plasminogen activator, and collagenase activity were assessed in tissue cytosols using specific synthetic oligopeptides as substrates. The expression of H-ras and nm23-H1 was investigated by means of immunohistochemistry and in situ hybridization. RESULTS: Our results showed that cathepsin B1 was the most consistently elevated proteinase, demonstrating a linear correlation with clinical staging. H-ras expression was found elevated in 40% of the cases. Nm23-H1 protein immunoreactivity was positive in 40% of the cases. No correlation was found among H-ras, cathepsin B1 activity, and survival rate. Among cases with high cysteine proteinase activity, a different clinical behavior depending on the expression of Nm23-H1 was observed. The cases with Nm23-H1 protein had a markedly better survival rate than those lacking this protein. In contrast, the absence of Nm23-H1 in association with high cathepsin B1 activity was a clear indicator of a poor prognosis. CONCLUSIONS: These findings suggest a complex interaction between the proteolytic phenotype and the expression of H-ras and nm23-H1 genes in carcinoma of the cervix that influences the clinical behavior of the tumor.
11385508	The morphogen Sonic hedgehog is an indirect angiogenic agent upregulating two families of angiogenic growth factors.	Sonic hedgehog (Shh) is a prototypical morphogen known to regulate epithelial/mesenchymal interactions during embryonic development. We found that the hedgehog-signaling pathway is present in adult cardiovascular tissues and can be activated in vivo. Shh was able to induce robust angiogenesis, characterized by distinct large-diameter vessels. Shh also augmented blood-flow recovery and limb salvage following operatively induced hind-limb ischemia in aged mice. In vitro, Shh had no effect on endothelial-cell migration or proliferation; instead, it induced expression of two families of angiogenic cytokines, including all three vascular endothelial growth factor-1 isoforms and angiopoietins-1 and -2 from interstitial mesenchymal cells. These findings reveal a novel role for Shh as an indirect angiogenic factor regulating expression of multiple angiogenic cytokines and indicate that Shh might have potential therapeutic use for ischemic disorders.
9483177	Pentastarch instead of albumin as replacement fluid for therapeutic plasma exchange. The Canadian Apheresis Group.	BACKGROUND: Human albumin is commonly used as a replacement fluid in therapeutic plasma exchange (PE). In order to determine whether Pentaspan (PES), a synthetic low molecular weight starch solution, might be an effective substitute, we compared albumin with PES in 12 patients with myasthenia gravis or Guillain-Barré syndrome. STUDY DESIGN AND METHODS: Six patients were randomly assigned to receive PES and six to receive albumin as replacement fluid during their course of PE, which consisted of two to five treatments delivered over a maximum of 10 days. All patients were hospitalized and observed closely. Blood pressures were recorded every 4 hours and daily measurements were made of hematologic, coagulation, and immunoglobulin parameters. RESULTS: Individual exchange volumes were similar in each group (37 ml/kg--range 6-62--in patients receiving albumin vs. 41 ml/kg--range 6-41--in those receiving PES). Changes in immunoglobulin levels and coagulation parameters were similar but mild, transient thrombocytopenia was observed in three subjects given PES. Total serum protein and albumin levels decreased significantly in patients replaced with PES. Clinically, PES was well tolerated. Hypotension occurred in one patient who developed septic shock due to an infected femoral catheter; in another patient, a pre-existing pleural effusion was thought to increase slightly. CONCLUSIONS: PES appears to be a safe replacement fluid for PE, but larger clinical studies are required to confirm these findings.
10674823	Loss of heterozygosity of adenomatous polyposis coli gene in cutaneous tumors as determined by using polymerase chain reaction and paraffin section preparations.	It has been suggested that an alteration in the adenomatous polyposis coli (APC) gene, which is a tumor suppressor gene, is one of the earlier events in carcinogenesis of some adenocarcinomas. We undertook this study to determine the prevalence of loss of heterozygosity (LOH) of the APC gene in several kinds of cutaneous tumors. Fifty-seven unrelated Japanese patients were examined for analysis of the APC gene. The 57 cases consisted of extramammary Paget's disease, squamous cell carcinoma (SCC), eccrine poroma and porocarcinoma, metastatic tumor of rectal adenocarcinoma and malignant melanoma. DNA was extracted from the tumor and normal portions dissected from the formalin-fixed paraffin-embedding sections and amplified with the use of the PCR. The amplified DNA was examined for LOH in the APC gene. Seven samples of 32 heterozygous persons of APC gene (three out of seven eccrine poromas, two eccrine porocarcinomas and two metastatic tumors of rectal adenocarcinoma) showed for LOH in the APC gene. None of the heterozygous samples from the extramammary Paget's disease (11), SCC (five) and melanoma (five) showed LOH. These results suggest that tumor or tumor suppressor genes, other than the APC gene, may be responsible for extramammary Paget's disease and SCC and that LOH involving APC may have some relevance to the formation and progression of eccrine tumors as in rectal tumors.
9000511	Casein kinase II phosphorylates Ser468 in the PEST domain of the Drosophila IkappaB homologue cactus.	Cactus protein is a Drosophila homologue of the mammalian IkappaB family of cytoplasmic anchor proteins. In unstimulated cells they function to retain rel/NFkappaB transcription factors in the cytoplasm but are rapidly degraded in response to signalling. The destruction of cactus or IkappaBalpha allows the rel/NFkappaB transcription factor to relocalise to the nucleus. Cactus is a phosphoprotein and has in its C-terminus a PEST protein stability domain. In this paper we show that, like mammalian IkappaBalpha, the PEST domain of cactus is phosphorylated by casein kinase II. We have localised the site of modification to a single residue, Ser468, and find no evidence for additional phosphorylation sites. The conservation of these sites in mammalian and invertebrate cytoplasmic anchor proteins suggests that phosphorylation by casein kinase II may play a critical functional role, plausibly in the regulation of constitutive or inducible proteolysis.
9852692	[The inhibition of lidocaine metabolism by various barbiturates in rat hepatic microsome].	To evaluate the effects of various barbiturates on lidocaine metabolism by cytochrome P-450 (P-450), enzyme kinetics were analyzed in an in vitro study using rat hepatic microsomes. Phenobarbital, amobarbital, hexobarbital, pentobarbital, and thiamylal showed the mixed type inhibition of lidocaine metabolism with inhibition constants being 4.89, 1.08, 2.76, 0.77 and 0.65 mM, respectively. Same as lidocaine, all barbiturates used in the present study, corresponding to binding with P-450, induced the I type of spectral change of P-450. Since these did not affect cytochrome C reductase activity, it was suggested that this inhibition of lidocaine metabolism in hepatic microsomes may have been caused by the reduction of activity on P-450 by the barbiturates.
9334212	The role of mGrb10alpha in insulin-like growth factor I-mediated growth.	Several isoforms of Grb10 are known to interact with either the insulin receptor or the insulin-like growth factor I (IGF-I) receptor, or both. Inasmuch as the data in the literature on the function of Grb10 are not always concordant, we have investigated the role of one of these isoforms, mGrb10alpha, in cell proliferation. For this purpose, a plasmid expressing mGrb10alpha was stably transfected into p6 cells and other mouse embryo fibroblast cell lines. An overexpressed mGrb10alpha inhibits IGF-I-mediated growth, causes a delay in the S and G2 phases of the cell cycle, and partially reverses the transformed phenotype. In contrast, it has no effect on insulin stimulation of cell proliferation. These studies indicate that this isoform of Grb10 has an inhibitory effect on IGF-I signaling of cell proliferation.
7734302	Colorectal carcinomas show frequent allelic loss on the long arm of chromosome 17 with evidence for a specific target region.	Allelic loss is a common mechanism of inactivation of tumour-suppressor genes in colorectal carcinomas. A number of known or putative tumour-suppressor genes including NF1, BRCA1, NME1, NME2 and prohibitin are present on the long arm of chromosome 17, and this region has not been extensively analysed in colorectal tumours. In this study 72 colorectal carcinomas were examined for allelic loss at eight loci on chromosome 17. Allelic loss was frequent both at the p53 locus, which is known to be important in colorectal carcinoma, and also telomeric to p53 on 17p. Allelic loss continued to be present in more than 50% of cases in the pericentromeric region and on proximal 17q to the marker LEW101 (D17S40) at 17q22-23. The most telomeric markers on 17q showed lower rates of allelic loss. Analysis of cases with partial deletions which did not include the p53 locus showed a common region of overlap of the deletions centred on D17S40. This suggests the target of allelic loss on 17q is a tumour-suppressor gene in this region.
9225051	Transfer of endoplasmic reticulum and Golgi retention signals to human immunodeficiency virus type 1 gp160 inhibits intracellular transport and proteolytic processing of viral glycoprotein but does not influence the cellular site of virus particle budding.	In this study, specific signals known to mediate endoplasmic reticulum or Golgi localization of transmembrane proteins have been transferred to the human immunodeficiency virus type 1 (HIV-1) env gene product. The intracellularly retained recombinant glycoproteins were not proteolytically processed to gp120 and gp41, which is further evidence that this process occurs at a later stage in the transport pathway, presumably within or near the trans-Golgi network. Since the subcellular localization of the viral glycoproteins of enveloped viruses can be one of the factors determining the cellular site of particle assembly and release, experiments were performed to determine if this property was altered by coexpression of the recombinant HIV-1 glycoproteins. When wild-type virus was compared to mutant virus encoding the intracellularly retained glycoproteins, the extent of HIV-1 particle release into the extracellular medium remained unaffected, and electron-microscopic analysis did not reveal any significant alteration in the cellular sites of particle assembly and budding. Thus, in COS-7 cells, altered subcellular localization of the viral glycoprotein does not exert a dominant influence on the assembly site of the HIV-1 particle.
11395394	Amyloid angiopathy and variability in amyloid beta deposition is determined by mutation position in presenilin-1-linked Alzheimer's disease.	The presenilins (PSs) are components of large molecular complexes that contain beta-catenin and function as gamma-secretase. We report here a striking correlation between amyloid angiopathy and the location of mutation in PS-1 linked Alzheimer's disease. The amount of amyloid beta protein, Abeta(42(43)), but not Abeta(40,) deposited in the frontal cortex of the brain is increased in 54 cases of early-onset familial Alzheimer's disease, encompassing 25 mutations in the presenilin-1 (PS-1) gene, compared to sporadic Alzheimer's disease. The amount of Abeta(40) in PS-1 Alzheimer's disease varied according to the copy number of epsilon4 alleles of the Apolipoprotein E gene. Although the amounts of Abeta(40) and Abeta(42(43)) deposited did not correlate with the genetic location of the mutation in a strict linear sense, the histological profile did so vary. Cases with mutations between codon 1 and 200 showed, in frontal cortex, many diffuse plaques, few cored plaques, and mild or moderate amyloid angiopathy. Cases with mutations occurring after codon 200 also showed many diffuse plaques, but the number and size of cored plaques were increased (even when epsilon4 allele was not present) and these were often clustered around blood vessels severely affected by amyloid angiopathy. Similarly, diverging histological profiles, mainly according to the degree of amyloid angiopathy, were seen in the cerebellum. Mutations in the PS-1 gene may therefore alter the topology of the PS-1 protein so as to favor Abeta formation and deposition, generally, but also to facilitate amyloid angiopathy particularly in cases in which the mutation lies beyond codon 200. Finally we report that the amount of Abeta(42(43)) deposited in the brain correlated with the amount of this produced in culture by cells bearing the equivalent mutations.
8952521	Antibodies to presenilin proteins detect neurofibrillary tangles in Alzheimer's disease.	Mutations in the presenilin (PS)-1 and PS-2 genes have been shown to be linked with the development of Alzheimer's disease (AD). We examined Alzheimer's brain tissue by immunohistochemistry using a set of antibodies raised to sequences shared between PS-1 and PS-2 proteins. These antibodies reacted exclusively with a subset of neurofibrillary tangles and not with neuropil threads or dystrophic neurites. Detection of the presenilin epitope in neurofibrillary tangles was observed in sporadic Alzheimer's disease brain samples and in samples from individuals carrying PS-1 and PS-2 mutations with no qualitative difference. These data indicate that both wild-type and mutant PS proteins are involved in a common pathogenic pathway in AD.
8712689	Molecular genetics of malignant insulinoma.	Malignant insulinoma is an rare form of cancer with poor prognosis and a reported 5-year survival of 35%. Relatively little is known about the etiology of this disease or of the oncogenes and tumor suppressor genes that participate in its genesis and progression. To address this issue, several protooncogenes, including K-ras, N-ras, erbB-2, erbB-3,c-myc, c-fos, c-jun were examined. Also analyzed was the expression of the growth factors TGF-alpha, EGF, and insulin as well as the EGF receptor (EGF-R), p53 and the putative anti-metastasis gene nm23-H1. These were examined in malignant insulinomas, benign insulinomas, pancreatic B cell hyperplasias and in normal endocrine pancreas. Normal endocrine pancreas showed moderate immunoreaction for c-myc and a strong reaction for insulin. All other parameters were negative. Benign pancreatic B cell hyperplasias were slightly or moderately positive for N-ras and TGF-alpha, and were weakly positive for EGF-R. They were strongly positive for c-myc and insulin. In malignant insulinomas there was strong immunoreaction for c-myc, TGF-alpha, N-ras, K-ras and p53. Insulin reaction was moderate or strong. Molecular genetic studies have been performed for the presence of activating point mutations in codon 12 of the c-K-ras oncogene. Mutations were detected using primer-mediated, mutant-enriched, polymerase chain reaction-restriction fragment length polymorphism analysis and were further characterized by allele-specific oligonucleotide hybridization. Four out of six patients with malignant insulinoma and two out of eight patients with benign insulinoma harbored K-ras point mutations at codon 12. All patients with mutated K-ras oncogene also had elevated levels of p53 protein as well as c-myc and TGF-alpha. In one extremely malignant case we found concomitant mutation at codon 12 of K-ras and codon 61 of the N-ras gene. Our data are consistent with the idea that malignant progression is accompanied by the progressive accumulation of multiple genetic lesions and suggest that activation of myc, TGF-alpha and ras genes may be early events in the development of insulinoma.
7565779	Role of EGR-1 in thapsigargin-inducible apoptosis in the melanoma cell line A375-C6.	Induction of apoptosis by diverse exogenous signals is dependent on elevation of intracellular Ca2+. This process of cell death can be blocked by actinomycin D, indicating that it requires gene transcription events. To identify genes that are required for apoptosis, we used thapsigargin (TG), which inhibits endoplasmic reticulum-dependent Ca(2+)-ATPase and thereby increases cytosolic Ca2+. Exposure to TG led to induction of the zinc finger transcription factor, EGR-1, and apoptosis in human melanoma cells, A375-C6. To determine the functional relevance of EGR-1 expression in TG-inducible apoptosis, we employed a dominant negative mutant which functionally competes with EGR-1 in these cells. Interestingly, the dominant negative mutant inhibited TG-inducible apoptosis. Consistent with this observation, an antisense oligomer directed against Egr-1 also led to a diminution of the number of cells that undergo TG-inducible apoptosis. These results suggest a novel regulatory role for EGR-1 in mediating apoptosis that is induced by intracellular Ca2+ elevation. We have previously shown that in these melanoma cells, EGR-1 acts to inhibit the growth arresting action of interleukin-1. Together, these results imply that EGR-1 plays inducer-specific roles in growth control.
9511178	Polymorphism of the Pi class glutathione S-transferase in normal populations and cancer patients.	Deficiencies of the glutathione transferase isoenzymes GSTM1-1 and GSTT1-1 have been shown to be risk modifiers in a number of different cancers but there have been no similar studies with GSTP1-1, the only member of the Pi class of glutathione S-transferases expressed in humans. Over-expression of GSTP1-1 in tumours suggests that it may be a significant factor in acquired resistance to certain anticancer drugs. We previously identified a cDNA clone with two amino acid substitutions (I105V, A114V). This clone suggests that the GSTP1 gene is polymorphic and it is possible that the different genotypes may be associated with altered cancer risk or drug resistance. In the present study, we report methods for genotyping individuals at codons 105 and 114 of GSTP1 and demonstrate that these two loci are polymorphic in several different racial groups. We also detected significant linkage disequilibrium between these two loci. To determine if either of the alleles at these two loci were associated with altered cancer susceptibility, we genotyped individuals with colorectal cancer or lung cancer. A total of 131 colorectal and 184 lung cancer patients were compared with 199 control individuals. Overall, there were no significant associations between the GSTP1 polymorphisms and either form of cancer.
8174632	PMA inhibits the growth of human fibroblasts after the induction of immediate-early genes.	WS-1 cells, human fibroblasts derived from embryonic skin, become quiescent in serum-free medium. Addition of serum or thrombin stimulates incorporation of 3H-labeled thymidine 16-40 h later. The tumor promoter phorbol 12-myristate 13-acetate (PMA) inhibited this response in quiescent cells stimulated with serum or thrombin. PMA also inhibited thymidine incorporation in rapidly growing WS-1 cells. Since the inhibition caused by PMA could result from activation of protein kinase C (PKC) or the down-regulation of PKC, the effect of the PKC inhibitor, GF 109203X, was tested. GF 109203X did not affect thymidine incorporation induced by serum. GF 109203X prevented the inhibition caused by PMA, suggesting that the activation of PKC is required for the inhibition of DNA synthesis. A prolonged activation of PKC is probably required, since a single treatment of a synthetic diacylglycerol does not inhibit and addition of GF 109203X 2 to 8 h after PMA reverses the inhibition. One possible target for PMA activity is the induction of immediate-early response genes. Thrombin or serum treatment of quiescent WS-1 cells induced protooncogenes c-fos and c-jun. PMA also induced c-fos and c-jun with a time course similar to that of serum or thrombin. The induction of c-fos by PMA was sensitive to staurosporine or GF 109203X. A time course of PMA addition indicated that maximal inhibition of DNA synthesis occurred when PMA was added 4 h after stimulation with serum. These results suggest that the PMA-induced inhibition of DNA synthesis occurs through an activation of PKC that inhibits DNA synthesis at a point after the induction of c-fos and c-jun.
9470136	Apolipoprotein E gene in Parkinson's disease, Lewy body dementia and Alzheimer's disease.	Apolipoprotein E (Apo E) epsilon 4 allele is a risk factor for early and late onset Alzheimer's disease. This prompted us to examine other neurophyschiatric phenotypes. Epsilon 4 allele was significantly enriched in Lewy body dementia (n = 39) but not in Parkinson's disease (n = 50) or Schizophrenia (n = 175) compared to aged non-demented controls (n = 47) and the Scottish population (n = 400). We conclude that Lewy body disease should be regarded as a variant of Alzheimer's but not Parkinson's disease.
11770276	[Torsion of the accessory spleen: an atypical etiology for acute abdomen].	The accessory spleen is often a incidental discovery. The accessory post-accidental spleen are unusual. The torsion of a movable spleen is possible and represent about 0.2 to 0.3% of splenectomy. But the torsion of an accessory spleen is exceptional. A case of acute torsion of an accessory spleen is reported. In a 26-year-old women was admitted with acute abdominal pain. The abdominal ultrasound and the abdominal X-Ray are no specific. In the face of the acute pain, a laparoscopy was necessary. At laparoscopy, the patient was found to have torsion and infarction of an accessory spleen in the pelvis. The treatment was a splenectomy and the evolution was favorable.
11008591	Prevalence of Huntington disease in New South Wales in 1996.	OBJECTIVE: To estimate the prevalence of Huntington disease (HD) in New South Wales on Australian Census Day (6 August) 1996. DESIGN: Survey of records of the Huntington Disease Service and major hospitals, and of neurologists, psychiatrists, clinical geneticists and genetic counsellors. SUBJECTS AND SETTING: All patients in NSW who, on Census Day 1996, either had a definite diagnosis of HD (motor signs of chorea or ataxia and family history of HD or positive DNA test result) or would have had signs and later received a definite diagnosis (assessed 1 April 1997 to 1 July 1999). MAIN OUTCOME MEASURES: Prevalence (HD patients per 100,000 population); patient characteristics; year and basis of diagnosis. RESULTS: 380 patients with definite HD were identified, giving a prevalence of HD in NSW in 1996 of 6.29 per 100,000 population (95% CI, 5.68-6.96). A third of HD patients were aged 60 years or older. Diagnosis was confirmed by DNA testing for 171 patients (45%), including 30 (8%) with no recorded family history. Average numbers of new diagnoses per year were 11.8 (1984-1988), 21.8 (1989-1993) and 28.6 (1994-1998). Estimated number of people with a 50% risk of inheriting the HD mutation was 25.2 per 100,000 population. Estimated incidence of HD in 1996 was 0.65 per 100,000 population. CONCLUSIONS: Prevalence of HD in NSW is similar to estimated prevalence in other Australian and Western populations. Increasing numbers of cases are being diagnosed, and the 18 chronic care beds currently designated for HD patients in NSW are unlikely to be sufficient.
10868777	Autism associated with the mitochondrial DNA G8363A transfer RNA(Lys) mutation.	We report a family with a heterogeneous group of neurologic disorders associated with the mitochondrial DNA G8363A transfer ribonucleic acid (RNA)Lys mutation. The phenotype of one child in the family was consistent with autism. During his second year of life, he lost previously acquired language skills and developed marked hyperactivity with toe-walking, abnormal reciprocal social interaction, stereotyped mannerisms, restricted interests, self-injurious behavior, and seizures. Brain magnetic resonance imaging (MRI) and repeated serum lactate studies were normal. His older sister developed signs of Leigh syndrome with progressive ataxia, myoclonus, seizures, and cognitive regression. Her laboratory studies revealed increased MRI T2-weighted signal in the putamen and posterior medulla, elevated lactate in serum and cerebrospinal fluid, and absence of cytochrome c oxidase staining in muscle histochemistry. Molecular analysis in her revealed the G8363A mutation of the mitochondrial transfer RNA(Lys) gene in blood (82% mutant mitochondrial DNA) and muscle (86%). The proportions of mutant mitochondrial DNA from her brother with autism were lower (blood 60%, muscle 61%). It is likely that the origin of his autism phenotype is the pathogenic G8363A mitochondrial DNA mutation. This observation suggests that certain mitochondrial point mutations could be the basis for autism in some individuals.
7608738	Abnormal brain and muscle energy metabolism shown by 31P-MRS in familial hemiplegic migraine.	Familial hemiplegic migraine (FHM) is a rare autosomal dominant disorder of unknown pathogenesis characterized by migraine and transitory hemiplegic attacks. We describe a kindred fulfilling the diagnostic criteria for FHM in which: (1) brain phosphorus magnetic resonance spectroscopy (31P-MRS) showed a reduced phosphocreatine content accompanied by high [ADP], high percentage of V/Vmax of ATP biosynthesis and decreased phosphorylation potential; (2) muscle 31P-MRS showed a reduced rate of phosphocreatine recovery after exercise; (3) blood lactate was increased after effort; (4) muscle biopsy showed, in one patient, rare ragged red fibers succinate-dehydrogenase positive and cytochrome c oxidase negative; (5) genetic analysis of muscle mitochondrial DNA did not show any of the two point mutations in the tRNA(Leu(UUR)) associated with the MELAS syndrome (Mitochondrial myopathy, Encephalopathy with Lactic Acidosis and Stroke-like episodes). The defective energy metabolism of brain and muscle found in this pedigree suggests a multisystemic disorder of mitochondrial function in this FHM pedigree.
10388472	BRCA1 gene mutations in sporadic ovarian carcinomas: detection by PCR and reverse allele-specific oligonucleotide hybridization.	BACKGROUND: Although germline mutations in BRCA1 play a central role in familial breast and ovarian cancers, to date, no somatic mutations in BRCA1 have been reported in sporadic breast cancer, and only five somatic mutations have been identified in the sporadic ovarian carcinomas. Because loss of heterozygosity appears frequently at the BRCA1 locus in nonfamilial breast and ovarian carcinomas, we searched for mutations in the BRCA1 gene in sporadic ovarian tumors. METHODS: We developed a detection system based on PCR and reverse allele-specific oligonucleotide hybridization on membrane strips for the simultaneous detection of 17 frequently occurring mutations in the BRCA1 gene. RESULTS: As little as 2% mutant DNA in a sample could be detected. Two of 122 DNA samples isolated from sporadic ovarian tumor biopsies contained the Cys61Gly mutation. Both mutations were germline mutations. One of these was an ovarian metastasis of a primary fallopian tube carcinoma. The tubal carcinoma was also confirmed to contain the Cys61Gly mutation. CONCLUSIONS: This is the first report that a germline BRCA1 mutation is associated with primary tubal carcinoma. The 17 specific mutations in the BRCA1 gene do not play a major role in the tumorigenesis and progression of sporadic ovarian cancer.
11121865	Improvement of gene transfer to cervical cancer cell lines using non-viral agents.	Virus-like particles (VLPs) composed of recombinant capsid protein L1 and L2 of human papillomavirus type 16 were conjugated with polylysine (PL) and gene transfer was performed using VLP-PL conjugates to allow the expression of targeted gene. When HeLa cells were incubated with VLP-PL conjugate coupled with plasmid cytomegalovirus beta-galactosidase (pCMVbeta-gal), about 10% of cells were transfected and demonstrated beta-galactosidase activity. Hence chloramphenicol acetyltransferase activity was also expressed significantly in VLP-PL-plasmid simian virus 2 chloramphenicol acetyl transferase (pSV2CAT)-transfected cells, VLP-PL conjugate was tested whether it could transfer a tumor suppressor gene, pCMVp53, to HeLa cells and the exogenously provided p53 gene complexed to VLP-PL conjugate was detected from HeLa cells by polymerase chain reaction (PCR) analysis. Interestingly, additional increase of transfection efficiency was demonstrated in the presence of poloxamer 407 when C-33A cells were transfected with VLP-PL-pCMVbeta-gal complex. The result support the notion that VLP-PL conjugate may be a promising vector to transfer genetic materials into cancer cells and poloxamer 407 can be used for enhancing the transfection efficiency of VLP-PL conjugate.
12673079	It is true that, when Langerhans cells migrate from the skin to the lymph node, they are transported via lymph vessels.	BACKGROUND: Generally, Langerhans cells deliver antigen information from the skin to the draining lymph nodes via lymph vessels. METHODS: By immunohistopathology, we investigated the delivery route of Langerhans cells in human skin using CD1a and S-100 protein antibodies. RESULTS: We noted CD1a- and S-100-positive Langerhans cells in the lymph vessels of the dermis. These were shaped like dendritic cells and presented with some lymphocytes, melanophages, melanin granules and lymph in the same vessels. CONCLUSION: These observations support the concept that Langerhans cells deliver antigen peptides to regional lymph nodes via afferent lymph vessels.
10201754	Improved nerve regeneration with neutralization of transforming growth factor-beta1.	OBJECTIVES: Recovery of injured peripheral nerves depends on a balance between Schwann cell regeneration and scar formation. Transforming growth factor-beta1 (TGF-beta1) has been implicated as a humoral stimulus in scar formation. The neutralization of TGF-beta1 has been beneficial in the reduction of fibrosis. This study was to identify the presence of TGF-beta1 in regenerating peripheral nerve and to measure motor nerve regeneration by the neutralization of TGF-beta1 in neural wounds. STUDY DESIGN: A randomized study of rat sciatic nerve regeneration. METHOD: Sciatic nerve axotomy was performed, followed by serial immunohistochemical staining by anti-TGF-beta1 at 12 to 216 hours (n = 5). Two groups (n = 10) with sciatic axotomy and epineural repair were treated with a 7-day perineural administration of neutralizing antibody of TGF-beta1 or saline carrier via subcutaneous silicone infusion port. A control group (n = 10) without axotomy with anti-TGF-beta1 administration was established. At 12 weeks the compound muscle action potential amplitude (CMAP) and the muscle twitch strength generated by the gastrocnemiussoleus muscle complex were measured. RESULTS: TGF-beta1 was qualitatively present with maximal concentration by 72 to 144 hours. CMAP amplitude in the anti-TGF-beta1/axotomy group was 49.6% of the control and the axotomy/saline group was 31% of the control. Muscle twitch strength was 74% and 46.5%, respectively. These differences were statistically significant, P = .05. CONCLUSIONS: The presence of TGF-beta1 at regenerating nerve sites was confirmed. The benefit of neutralization of transforming growth factor on CMAP and muscle twitch strength was shown. These results suggest improved regeneration at nerve injury sites with neutralization of TGF-beta1.
10327065	Differential involvement of the CD95 (Fas/APO-1) receptor/ligand system on apoptosis induced by the wild-type p53 gene transfer in human cancer cells.	The CD95 (Fas/APO-1) system regulates a number of physiological and pathological processes of cell death. The ligand for CD95 induces apoptosis in sensitive target cells by interacting with a transmembrane cell surface CD95 receptor. We previously reported that the recombinant adenovirus-mediated transfer of the wild-type p53 gene caused apoptotic cell death in a variety of human cancer cells. To better understand the mechanism responsible for this cell death signaling, we have investigated the potential involvement of the CD95 receptor/ligand system in p53-mediated apoptosis. The transient expression of the wild-type p53 gene upregulated the CD95 ligand mRNA as well as protein expression in H1299 human lung cancer cells deficient for p53 and in DLD-1 and SW620 human colon cancer cells with mutated p53, all of which constitutively expressed CD95 receptor as shown by a flow cytometric analysis, and induced rapid apoptotic cell death as early as 24 h after gene transfer. However, the sensitivity to the cytolytic effect of agonistic anti-CD95 antibody (CH11) varied among these cell lines: CH11 induced apoptosis in H1299 cells, but not in DLD-1 and SW620 cells despite their abundant CD95 receptor expression, suggesting that the CD95 receptors on DLD-1 and SW620 cells might be inactivated. In addition, an antagonistic anti-CD95 ligand antibody (4H9) that interfered with the CD95-receptor-ligand interaction partially reduced the apoptosis induced by the wild-type p53 gene transfer in H1299 cells, whereas apoptosis of DLD-1 and SW620 cells occurred in the presence of 4H9. Taken together, these findings led us to conclude that the CD95 receptor/ligand system is differentially involved in p53-mediated apoptosis, suggesting that the restoration of the wild-type p53 function may mediate apoptosis through CD95 receptor/ligand interactions as well as an alternative pathway.
